OBJECTID;FID_1;LATITUDE;LONGITUDE;BRIGHTNESS;SCAN;TRACK;ACQ_DATE;ACQ_TIME;SATELLITE;INSTRUMENT;CONFIDENCE;VERSION;BRIGHT_T31;FRP;DAYNIGHT;TYPE;ID;MinElevation;MeanElevation;MaxElevation;MinSlope;MeanSlope;MaxSlope;MeanAspect;DEMResolution;ProductName;Source;Source_URL
1;3007;-33,97668;19,06249;310,75;0,39;0,6;2021-02-23 0:00:00;2258;N20;VIIRS;n;2;286,25;8,35;N;0;1;541,10999;541,10999;541,10999;43,713551;43,713551;43,713551;140,97086;24m;Airbus_WorldDEM4Ortho_24m;Airbus Defence and Space GmbH;http://www.intelligence-airbusds.com/worlddem
2;3472;-33,99823;18,95248;343,27;0,39;0,36;2021-02-26 0:00:00;2342;N20;VIIRS;n;2;302,41;9,54;N;0;2;489,26001;489,26001;489,26001;27,611845;27,611845;27,611845;350,52142;24m;Airbus_WorldDEM4Ortho_24m;Airbus Defence and Space GmbH;http://www.intelligence-airbusds.com/worlddem
3;2914;-33,96077;19,04634;332,16;0,4;0,6;2021-02-23 0:00:00;2258;N20;VIIRS;n;2;284,8;3,79;N;0;3;735,88;735,88;735,88;24,496489;24,496489;24,496489;40,637318;24m;Airbus_WorldDEM4Ortho_24m;Airbus Defence and Space GmbH;http://www.intelligence-airbusds.com/worlddem
4;3474;-33,98943;18,92007;322,91;0,39;0,36;2021-02-26 0:00:00;2342;N20;VIIRS;n;2;289,65;2,81;N;0;4;1063,75;1063,75;1063,75;14,963041;14,963041;14,963041;338,44391;24m;Airbus_WorldDEM4Ortho_24m;Airbus Defence and Space GmbH;http://www.intelligence-airbusds.com/worlddem
5;2905;-33,96309;19,05533;318,26;0,4;0,6;2021-02-23 0:00:00;2258;N20;VIIRS;n;2;289,17;22,63;N;0;5;513,59003;513,59003;513,59003;43,783455;43,783455;43,783455;357,66791;24m;Airbus_WorldDEM4Ortho_24m;Airbus Defence and Space GmbH;http://www.intelligence-airbusds.com/worlddem
6;2564;-33,99539;18,90698;301,93;0,55;0,51;2020-12-07 0:00:00;0019;N20;VIIRS;n;2;288,74;2,61;N;0;6;499,17999;499,17999;499,17999;38,195938;38,195938;38,195938;15,716929;24m;Airbus_WorldDEM4Ortho_24m;Airbus Defence and Space GmbH;http://www.intelligence-airbusds.com/worlddem
7;3133;-33,9416;19,0043;303,44;0,71;0,75;2021-02-24 0:00:00;2239;N20;VIIRS;n;2;284,84;8,42;N;0;7;991,79999;991,79999;991,79999;9,4248571;9,4248571;9,4248571;154,95859;24m;Airbus_WorldDEM4Ortho_24m;Airbus Defence and Space GmbH;http://www.intelligence-airbusds.com/worlddem
8;3088;-33,99232;19,05817;340,52;0,44;0,46;2021-02-24 0:00:00;1300;N20;VIIRS;n;2;301,03;30,14;D;0;8;1076,5801;1076,5801;1076,5801;53,99966;53,99966;53,99966;52,540031;24m;Airbus_WorldDEM4Ortho_24m;Airbus Defence and Space GmbH;http://www.intelligence-airbusds.com/worlddem
9;3272;-33,96749;18,95015;340,11;0,42;0,37;2021-02-26 0:00:00;1223;N20;VIIRS;n;2;297,7;145,47;D;0;9;460,75;460,75;460,75;17,078951;17,078951;17,078951;217,7881;24m;Airbus_WorldDEM4Ortho_24m;Airbus Defence and Space GmbH;http://www.intelligence-airbusds.com/worlddem
10;3348;-33,98598;18,94425;353,98;0,42;0,37;2021-02-26 0:00:00;1223;N20;VIIRS;n;2;305,41;12,08;D;0;10;385,89999;385,89999;385,89999;16,669609;16,669609;16,669609;356,42746;24m;Airbus_WorldDEM4Ortho_24m;Airbus Defence and Space GmbH;http://www.intelligence-airbusds.com/worlddem
11;3438;-33,95331;18,92124;328,63;0,39;0,36;2021-02-26 0:00:00;2342;N20;VIIRS;n;2;291,11;5,45;N;0;11;338,69;338,69;338,69;12,913701;12,913701;12,913701;181,25128;24m;Airbus_WorldDEM4Ortho_24m;Airbus Defence and Space GmbH;http://www.intelligence-airbusds.com/worlddem
12;3139;-33,94413;19,00724;312,66;0,71;0,75;2021-02-24 0:00:00;2239;N20;VIIRS;n;2;285,48;3,07;N;0;12;761,80005;761,80005;761,80005;44,282837;44,282837;44,282837;166,43828;24m;Airbus_WorldDEM4Ortho_24m;Airbus Defence and Space GmbH;http://www.intelligence-airbusds.com/worlddem
13;2921;-33,96247;19,05451;329,45;0,4;0,6;2021-02-23 0:00:00;2258;N20;VIIRS;n;2;290,75;8,22;N;0;13;491,80002;491,80002;491,80002;42,108414;42,108414;42,108414;39,031826;24m;Airbus_WorldDEM4Ortho_24m;Airbus Defence and Space GmbH;http://www.intelligence-airbusds.com/worlddem
14;3249;-34,00238;19,02592;305,63;0,47;0,4;2021-02-26 0:00:00;0000;N20;VIIRS;n;2;282,15;2,13;N;0;14;1030,22;1030,22;1030,22;29,126053;29,126053;29,126053;340,00815;24m;Airbus_WorldDEM4Ortho_24m;Airbus Defence and Space GmbH;http://www.intelligence-airbusds.com/worlddem
15;2535;-33,96164;18,93855;338,51;0,39;0,6;2020-12-05 0:00:00;1319;N20;VIIRS;n;2;288,88;20,36;D;0;15;416,99002;416,99002;416,99002;13,443254;13,443254;13,443254;216,7148;24m;Airbus_WorldDEM4Ortho_24m;Airbus Defence and Space GmbH;http://www.intelligence-airbusds.com/worlddem
16;3495;-33,96112;18,97853;302;0,55;0,43;2021-02-27 0:00:00;2323;N20;VIIRS;n;2;291,82;0,93;N;0;16;905,03998;905,03998;905,03998;30,429375;30,429375;30,429375;16,984642;24m;Airbus_WorldDEM4Ortho_24m;Airbus Defence and Space GmbH;http://www.intelligence-airbusds.com/worlddem
17;3210;-33,98507;19,0437;316,37;0,55;0,51;2021-02-25 0:00:00;0019;N20;VIIRS;n;2;287,39;2,89;N;0;17;403,19;403,19;403,19;26,475677;26,475677;26,475677;165,82996;24m;Airbus_WorldDEM4Ortho_24m;Airbus Defence and Space GmbH;http://www.intelligence-airbusds.com/worlddem
18;3524;-33,98135;19,00147;299,43;0,55;0,43;2021-02-27 0:00:00;2323;N20;VIIRS;n;2;286,78;2,07;N;0;18;1341,4249;1341,4249;1341,4249;48,077347;48,077347;48,077347;222,7953;24m;Airbus_WorldDEM4Ortho_24m;Airbus Defence and Space GmbH;http://www.intelligence-airbusds.com/worlddem
19;2191;-33,97256;19,04871;337,7;0,55;0,43;2020-03-04 0:00:00;1254;N20;VIIRS;n;2;293,89;4,81;D;0;19;802,20001;802,20001;802,20001;14,656732;14,656732;14,656732;78,589157;24m;Airbus_WorldDEM4Ortho_24m;Airbus Defence and Space GmbH;http://www.intelligence-airbusds.com/worlddem
20;3132;-33,94312;19,00918;305,25;0,71;0,75;2021-02-24 0:00:00;2239;N20;VIIRS;n;2;285,66;7,39;N;0;20;834,37;834,37;834,37;43,318661;43,318661;43,318661;138,86635;24m;Airbus_WorldDEM4Ortho_24m;Airbus Defence and Space GmbH;http://www.intelligence-airbusds.com/worlddem
21;2899;-33,96977;19,05846;329,08;0,4;0,6;2021-02-23 0:00:00;2258;N20;VIIRS;n;2;290,74;22,63;N;0;21;766,73004;766,73004;766,73004;13,052105;13,052105;13,052105;170,6689;24m;Airbus_WorldDEM4Ortho_24m;Airbus Defence and Space GmbH;http://www.intelligence-airbusds.com/worlddem
22;3171;-33,92229;19,03846;315,28;0,55;0,51;2021-02-25 0:00:00;0019;N20;VIIRS;n;2;286,21;13,23;N;0;22;726,57001;726,57001;726,57001;11,950018;11,950018;11,950018;161,78798;24m;Airbus_WorldDEM4Ortho_24m;Airbus Defence and Space GmbH;http://www.intelligence-airbusds.com/worlddem
23;3388;-33,94336;18,92389;316,07;0,39;0,36;2021-02-26 0:00:00;2342;N20;VIIRS;n;2;293,84;7,19;N;0;23;528,85999;528,85999;528,85999;18,991917;18,991917;18,991917;229,1662;24m;Airbus_WorldDEM4Ortho_24m;Airbus Defence and Space GmbH;http://www.intelligence-airbusds.com/worlddem
24;2952;-33,97002;19,06082;313,41;0,39;0,6;2021-02-23 0:00:00;2258;N20;VIIRS;n;2;288,32;26,94;N;0;24;705,06;705,06;705,06;17,80105;17,80105;17,80105;115,87432;24m;Airbus_WorldDEM4Ortho_24m;Airbus Defence and Space GmbH;http://www.intelligence-airbusds.com/worlddem
25;2937;-33,96564;19,04422;333,13;0,4;0,6;2021-02-23 0:00:00;2258;N20;VIIRS;n;2;283,45;3,59;N;0;25;883,21002;883,21002;883,21002;14,575539;14,575539;14,575539;57,863785;24m;Airbus_WorldDEM4Ortho_24m;Airbus Defence and Space GmbH;http://www.intelligence-airbusds.com/worlddem
26;3308;-33,97602;18,96621;346,42;0,42;0,37;2021-02-26 0:00:00;1223;N20;VIIRS;n;2;309,8;22,66;D;0;26;631,51001;631,51001;631,51001;24,497349;24,497349;24,497349;239,57559;24m;Airbus_WorldDEM4Ortho_24m;Airbus Defence and Space GmbH;http://www.intelligence-airbusds.com/worlddem
27;3005;-33,95727;19,0571;343,67;0,4;0,6;2021-02-23 0:00:00;2258;N20;VIIRS;n;2;287,82;8,22;N;0;27;658,22437;658,22437;658,22437;54,690327;54,690327;54,690327;142,87732;24m;Airbus_WorldDEM4Ortho_24m;Airbus Defence and Space GmbH;http://www.intelligence-airbusds.com/worlddem
28;2900;-33,96892;19,05517;342,49;0,4;0,6;2021-02-23 0:00:00;2258;N20;VIIRS;n;2;306,57;22,63;N;0;28;807,96002;807,96002;807,96002;7,7216349;7,7216349;7,7216349;278,51059;24m;Airbus_WorldDEM4Ortho_24m;Airbus Defence and Space GmbH;http://www.intelligence-airbusds.com/worlddem
29;3423;-33,97979;18,99885;312,43;0,39;0,36;2021-02-26 0:00:00;2342;N20;VIIRS;n;2;287,94;0,85;N;0;29;1244,01;1244,01;1244,01;45,104118;45,104118;45,104118;284,49887;24m;Airbus_WorldDEM4Ortho_24m;Airbus Defence and Space GmbH;http://www.intelligence-airbusds.com/worlddem
30;3084;-33,98118;19,04757;350,3;0,44;0,46;2021-02-24 0:00:00;1300;N20;VIIRS;n;2;311,85;64,51;D;0;30;557,38843;557,38843;557,38843;41,137043;41,137043;41,137043;164,78925;24m;Airbus_WorldDEM4Ortho_24m;Airbus Defence and Space GmbH;http://www.intelligence-airbusds.com/worlddem
31;3519;-33,94847;18,92247;308,77;0,56;0,43;2021-02-27 0:00:00;2323;N20;VIIRS;n;2;292,11;1,51;N;0;31;424,75998;424,75998;424,75998;20,962473;20,962473;20,962473;313,46487;24m;Airbus_WorldDEM4Ortho_24m;Airbus Defence and Space GmbH;http://www.intelligence-airbusds.com/worlddem
32;1289;-33,92949;19,01532;306,97;0,64;0,72;2019-03-28 0:00:00;0045;N20;VIIRS;n;2;284,9;1,78;N;0;32;1117,53;1117,53;1117,53;28,82733;28,82733;28,82733;146,35611;24m;Airbus_WorldDEM4Ortho_24m;Airbus Defence and Space GmbH;http://www.intelligence-airbusds.com/worlddem
33;2928;-33,95245;19,05964;347,36;0,4;0,6;2021-02-23 0:00:00;2258;N20;VIIRS;n;2;301,06;80,81;N;0;33;770,8252;770,8252;770,8252;21,255856;21,255856;21,255856;147,31499;24m;Airbus_WorldDEM4Ortho_24m;Airbus Defence and Space GmbH;http://www.intelligence-airbusds.com/worlddem
34;3509;-34,0122;18,97163;307,96;0,55;0,43;2021-02-27 0:00:00;2323;N20;VIIRS;n;2;287,38;1,56;N;0;34;1112,7899;1112,7899;1112,7899;15,386129;15,386129;15,386129;286,81842;24m;Airbus_WorldDEM4Ortho_24m;Airbus Defence and Space GmbH;http://www.intelligence-airbusds.com/worlddem
35;2530;-33,96563;18,935;348,55;0,52;0,67;2020-12-05 0:00:00;1138;N20;VIIRS;n;2;306,2;23,22;D;0;35;282,41;282,41;282,41;26,912169;26,912169;26,912169;264,68994;24m;Airbus_WorldDEM4Ortho_24m;Airbus Defence and Space GmbH;http://www.intelligence-airbusds.com/worlddem
36;3290;-33,98361;18,96227;348,32;0,42;0,37;2021-02-26 0:00:00;1223;N20;VIIRS;n;2;305,49;4,55;D;0;36;368,58002;368,58002;368,58002;6,4475126;6,4475126;6,4475126;213,17488;24m;Airbus_WorldDEM4Ortho_24m;Airbus Defence and Space GmbH;http://www.intelligence-airbusds.com/worlddem
37;2913;-33,9609;19,04858;351;0,4;0,6;2021-02-23 0:00:00;2258;N20;VIIRS;n;2;288,83;4,23;N;0;37;703,78998;703,78998;703,78998;37,767605;37,767605;37,767605;126,70016;24m;Airbus_WorldDEM4Ortho_24m;Airbus Defence and Space GmbH;http://www.intelligence-airbusds.com/worlddem
38;6139;-33,99092;18,96767;345,87;0,79;0,78;2024-10-23 0:00:00;1125;N20;VIIRS;n;2;301,24;10,58;D;0;38;345,79999;345,79999;345,79999;6,0594215;6,0594215;6,0594215;348,90057;24m;Airbus_WorldDEM4Ortho_24m;Airbus Defence and Space GmbH;http://www.intelligence-airbusds.com/worlddem
39;3416;-33,97006;18,93899;324,08;0,39;0,36;2021-02-26 0:00:00;2342;N20;VIIRS;n;2;292,9;1,07;N;0;39;276,59;276,59;276,59;3,7740502;3,7740502;3,7740502;211,03229;24m;Airbus_WorldDEM4Ortho_24m;Airbus Defence and Space GmbH;http://www.intelligence-airbusds.com/worlddem
40;3267;-33,97738;18,92872;356,26;0,42;0,38;2021-02-26 0:00:00;1223;N20;VIIRS;n;2;305,96;27,41;D;0;40;429,85001;429,85001;429,85001;34,234936;34,234936;34,234936;52,657768;24m;Airbus_WorldDEM4Ortho_24m;Airbus Defence and Space GmbH;http://www.intelligence-airbusds.com/worlddem
41;2958;-33,97362;19,05215;341,45;0,4;0,6;2021-02-23 0:00:00;2258;N20;VIIRS;n;2;286,28;26,9;N;0;41;766,46002;766,46002;766,46002;16,948809;16,948809;16,948809;121,49973;24m;Airbus_WorldDEM4Ortho_24m;Airbus Defence and Space GmbH;http://www.intelligence-airbusds.com/worlddem
42;3193;-33,91721;19,04125;312,1;0,55;0,51;2021-02-25 0:00:00;0019;N20;VIIRS;n;2;286,45;67,55;N;0;42;715,74762;715,74762;715,74762;2,9412522;2,9412522;2,9412522;84,372513;24m;Airbus_WorldDEM4Ortho_24m;Airbus Defence and Space GmbH;http://www.intelligence-airbusds.com/worlddem
43;3465;-33,99274;18,91924;332,35;0,39;0,36;2021-02-26 0:00:00;2342;N20;VIIRS;n;2;290,25;2,81;N;0;43;847,15997;847,15997;847,15997;27,484413;27,484413;27,484413;195,47531;24m;Airbus_WorldDEM4Ortho_24m;Airbus Defence and Space GmbH;http://www.intelligence-airbusds.com/worlddem
44;3275;-33,97506;18,94645;337,92;0,42;0,37;2021-02-26 0:00:00;1223;N20;VIIRS;n;2;299,09;38,94;D;0;44;289,39001;289,39001;289,39001;6,0460062;6,0460062;6,0460062;205,04337;24m;Airbus_WorldDEM4Ortho_24m;Airbus Defence and Space GmbH;http://www.intelligence-airbusds.com/worlddem
45;3342;-33,98941;18,94515;337,36;0,42;0,37;2021-02-26 0:00:00;1223;N20;VIIRS;n;2;302,81;14,28;D;0;45;563,81;563,81;563,81;26,210072;26,210072;26,210072;355,11737;24m;Airbus_WorldDEM4Ortho_24m;Airbus Defence and Space GmbH;http://www.intelligence-airbusds.com/worlddem
46;3467;-33,99755;18,94835;335,18;0,39;0,36;2021-02-26 0:00:00;2342;N20;VIIRS;n;2;298,41;5,32;N;0;46;523,19;523,19;523,19;24,964746;24,964746;24,964746;106,1646;24m;Airbus_WorldDEM4Ortho_24m;Airbus Defence and Space GmbH;http://www.intelligence-airbusds.com/worlddem
47;4397;-34,01536;18,91598;325,3;0,56;0,43;2022-06-11 0:00:00;1211;N20;VIIRS;n;2;266,32;18,84;D;0;47;828,68921;828,68921;828,68921;24,934816;24,934816;24,934816;241,66411;24m;Airbus_WorldDEM4Ortho_24m;Airbus Defence and Space GmbH;http://www.intelligence-airbusds.com/worlddem
48;2548;-33,96035;18,92596;301,78;0,52;0,66;2020-12-06 0:00:00;0038;N20;VIIRS;n;2;273,96;1,39;N;0;48;266,39999;266,39999;266,39999;9,1825142;9,1825142;9,1825142;196,48241;24m;Airbus_WorldDEM4Ortho_24m;Airbus Defence and Space GmbH;http://www.intelligence-airbusds.com/worlddem
49;1270;-33,93259;19,02632;339,67;0,32;0,55;2019-03-27 0:00:00;2304;N20;VIIRS;n;2;289,2;6,36;N;0;49;943,74005;943,74005;943,74005;26,464622;26,464622;26,464622;85,751694;24m;Airbus_WorldDEM4Ortho_24m;Airbus Defence and Space GmbH;http://www.intelligence-airbusds.com/worlddem
50;3309;-33,97666;18,96129;350,39;0,42;0,37;2021-02-26 0:00:00;1223;N20;VIIRS;n;2;314,85;23,8;D;0;50;459,63998;459,63998;459,63998;12,70969;12,70969;12,70969;202,86839;24m;Airbus_WorldDEM4Ortho_24m;Airbus Defence and Space GmbH;http://www.intelligence-airbusds.com/worlddem
51;3100;-33,91258;19,03271;343,49;0,71;0,75;2021-02-24 0:00:00;2239;N20;VIIRS;n;2;288,02;27,15;N;0;51;590,96997;590,96997;590,96997;40,559776;40,559776;40,559776;24,836462;24m;Airbus_WorldDEM4Ortho_24m;Airbus Defence and Space GmbH;http://www.intelligence-airbusds.com/worlddem
52;1288;-33,92354;19,03671;302,47;0,64;0,72;2019-03-28 0:00:00;0045;N20;VIIRS;n;2;285,49;4,96;N;0;52;719,14001;719,14001;719,14001;16,468187;16,468187;16,468187;56,380611;24m;Airbus_WorldDEM4Ortho_24m;Airbus Defence and Space GmbH;http://www.intelligence-airbusds.com/worlddem
53;3418;-34,00174;18,97373;300,24;0,39;0,36;2021-02-26 0:00:00;2342;N20;VIIRS;n;2;286,31;0,94;N;0;53;990,25;990,25;990,25;31,991337;31,991337;31,991337;346,90259;24m;Airbus_WorldDEM4Ortho_24m;Airbus Defence and Space GmbH;http://www.intelligence-airbusds.com/worlddem
54;3306;-33,98326;18,99212;337,99;0,42;0,37;2021-02-26 0:00:00;1223;N20;VIIRS;l;2;308,9;21,39;D;0;54;922,01001;922,01001;922,01001;42,359833;42,359833;42,359833;262,27411;24m;Airbus_WorldDEM4Ortho_24m;Airbus Defence and Space GmbH;http://www.intelligence-airbusds.com/worlddem
55;2540;-33,95985;18,93316;334,88;0,4;0,6;2020-12-05 0:00:00;2258;N20;VIIRS;n;2;291,89;5,55;N;0;55;331,29001;331,29001;331,29001;8,1612358;8,1612358;8,1612358;162,4586;24m;Airbus_WorldDEM4Ortho_24m;Airbus Defence and Space GmbH;http://www.intelligence-airbusds.com/worlddem
56;3417;-33,96743;18,9441;306,96;0,39;0,36;2021-02-26 0:00:00;2342;N20;VIIRS;n;2;292,02;1,07;N;0;56;338,87;338,87;338,87;9,6354246;9,6354246;9,6354246;261,01657;24m;Airbus_WorldDEM4Ortho_24m;Airbus Defence and Space GmbH;http://www.intelligence-airbusds.com/worlddem
57;3457;-33,97105;18,98744;327,9;0,39;0,36;2021-02-26 0:00:00;2342;N20;VIIRS;n;2;290,53;2,15;N;0;57;1255,01;1255,01;1255,01;52,055077;52,055077;52,055077;264,88062;24m;Airbus_WorldDEM4Ortho_24m;Airbus Defence and Space GmbH;http://www.intelligence-airbusds.com/worlddem
58;3397;-34,0098;18,98071;298,61;0,39;0,36;2021-02-26 0:00:00;2342;N20;VIIRS;n;2;285,82;0,64;N;0;58;1043,12;1043,12;1043,12;9,3655138;9,3655138;9,3655138;354,44043;24m;Airbus_WorldDEM4Ortho_24m;Airbus Defence and Space GmbH;http://www.intelligence-airbusds.com/worlddem
59;3262;-34,00663;19,00025;324,17;0,47;0,4;2021-02-26 0:00:00;0000;N20;VIIRS;n;2;283,47;20,68;N;0;59;833,04498;833,04498;833,04498;46,528549;46,528549;46,528549;247,00055;24m;Airbus_WorldDEM4Ortho_24m;Airbus Defence and Space GmbH;http://www.intelligence-airbusds.com/worlddem
60;2907;-33,96395;19,05862;324,32;0,4;0,6;2021-02-23 0:00:00;2258;N20;VIIRS;n;2;288,68;22,63;N;0;60;499,39001;499,39001;499,39001;39,377644;39,377644;39,377644;11,512326;24m;Airbus_WorldDEM4Ortho_24m;Airbus Defence and Space GmbH;http://www.intelligence-airbusds.com/worlddem
61;2554;-33,9912;18,89956;301,52;0,71;0,75;2020-12-06 0:00:00;2239;N20;VIIRS;n;2;289,87;2,3;N;0;61;470,85001;470,85001;470,85001;40,619007;40,619007;40,619007;198,73915;24m;Airbus_WorldDEM4Ortho_24m;Airbus Defence and Space GmbH;http://www.intelligence-airbusds.com/worlddem
62;3205;-33,93897;19,00901;333,56;0,55;0,51;2021-02-25 0:00:00;0019;N20;VIIRS;n;2;287,84;3,08;N;0;62;925;925;925;24,219006;24,219006;24,219006;55,802319;24m;Airbus_WorldDEM4Ortho_24m;Airbus Defence and Space GmbH;http://www.intelligence-airbusds.com/worlddem
63;3278;-33,97791;18,95169;338,6;0,42;0,37;2021-02-26 0:00:00;1223;N20;VIIRS;n;2;302,7;38,94;D;0;63;306,41;306,41;306,41;10,457231;10,457231;10,457231;166,16446;24m;Airbus_WorldDEM4Ortho_24m;Airbus Defence and Space GmbH;http://www.intelligence-airbusds.com/worlddem
64;3141;-33,93645;19,00689;329,94;0,71;0,75;2021-02-24 0:00:00;2239;N20;VIIRS;n;2;285,25;3,07;N;0;64;1021,95;1021,95;1021,95;23,416309;23,416309;23,416309;131,76234;24m;Airbus_WorldDEM4Ortho_24m;Airbus Defence and Space GmbH;http://www.intelligence-airbusds.com/worlddem
65;3229;-33,94944;19,00502;347,81;0,41;0,37;2021-02-25 0:00:00;1241;N20;VIIRS;n;2;309,46;7,07;D;0;65;985,66998;985,66998;985,66998;25,417454;25,417454;25,417454;356,09027;24m;Airbus_WorldDEM4Ortho_24m;Airbus Defence and Space GmbH;http://www.intelligence-airbusds.com/worlddem
66;3225;-34,00064;19,05271;349,57;0,41;0,37;2021-02-25 0:00:00;1241;N20;VIIRS;n;2;308,81;13,86;D;0;66;1147,463;1147,463;1147,463;37,108517;37,108517;37,108517;358,87048;24m;Airbus_WorldDEM4Ortho_24m;Airbus Defence and Space GmbH;http://www.intelligence-airbusds.com/worlddem
67;3550;-33,96476;18,98136;302,66;0,59;0,7;2021-03-01 0:00:00;2245;N20;VIIRS;n;2;287,8;0,83;N;0;67;1048,01;1048,01;1048,01;39,415077;39,415077;39,415077;13,02986;24m;Airbus_WorldDEM4Ortho_24m;Airbus Defence and Space GmbH;http://www.intelligence-airbusds.com/worlddem
68;3402;-33,95888;18,95528;304,06;0,39;0,36;2021-02-26 0:00:00;2342;N20;VIIRS;n;2;289,56;0,75;N;0;68;955,99158;955,99158;955,99158;46,823895;46,823895;46,823895;207,28471;24m;Airbus_WorldDEM4Ortho_24m;Airbus Defence and Space GmbH;http://www.intelligence-airbusds.com/worlddem
69;6053;-33,96577;18,93268;338,04;0,5;0,65;2024-05-15 0:00:00;1326;N20;VIIRS;n;2;284,72;4,76;D;0;69;251,85001;251,85001;251,85001;18,570919;18,570919;18,570919;288,99399;24m;Airbus_WorldDEM4Ortho_24m;Airbus Defence and Space GmbH;http://www.intelligence-airbusds.com/worlddem
70;1278;-33,92987;19,0152;335,94;0,33;0,55;2019-03-27 0:00:00;2304;N20;VIIRS;n;2;286,83;6,02;N;0;70;1101,22;1101,22;1101,22;32,58176;32,58176;32,58176;152,17503;24m;Airbus_WorldDEM4Ortho_24m;Airbus Defence and Space GmbH;http://www.intelligence-airbusds.com/worlddem
71;3253;-34,00408;19,00975;314,34;0,47;0,4;2021-02-26 0:00:00;0000;N20;VIIRS;n;2;281,89;2,31;N;0;71;1231,89;1231,89;1231,89;23,250801;23,250801;23,250801;226,77277;24m;Airbus_WorldDEM4Ortho_24m;Airbus Defence and Space GmbH;http://www.intelligence-airbusds.com/worlddem
72;3452;-33,94999;18,92211;356,78;0,39;0,36;2021-02-26 0:00:00;2342;N20;VIIRS;n;2;296,98;5,45;N;0;72;429,95999;429,95999;429,95999;23,440754;23,440754;23,440754;265,10019;24m;Airbus_WorldDEM4Ortho_24m;Airbus Defence and Space GmbH;http://www.intelligence-airbusds.com/worlddem
73;3377;-34,00158;18,95184;306,29;0,39;0,36;2021-02-26 0:00:00;2342;N20;VIIRS;n;2;292,46;2,01;N;0;73;652,31;652,31;652,31;22,633614;22,633614;22,633614;10,534389;24m;Airbus_WorldDEM4Ortho_24m;Airbus Defence and Space GmbH;http://www.intelligence-airbusds.com/worlddem
74;3307;-33,98394;18,98687;342,72;0,42;0,37;2021-02-26 0:00:00;1223;N20;VIIRS;n;2;303,15;21,39;D;0;74;735,44;735,44;735,44;31,704189;31,704189;31,704189;197,48462;24m;Airbus_WorldDEM4Ortho_24m;Airbus Defence and Space GmbH;http://www.intelligence-airbusds.com/worlddem
75;1290;-33,92988;19,02544;313,08;0,64;0,72;2019-03-28 0:00:00;0045;N20;VIIRS;n;2;285,69;2,48;N;0;75;1048,9384;1048,9384;1048,9384;21,234241;21,234241;21,234241;100,63811;24m;Airbus_WorldDEM4Ortho_24m;Airbus Defence and Space GmbH;http://www.intelligence-airbusds.com/worlddem
76;3181;-33,91143;19,02306;355;0,55;0,51;2021-02-25 0:00:00;0019;N20;VIIRS;n;2;300,9;44,61;N;0;76;521,98999;521,98999;521,98999;34,064034;34,064034;34,064034;304,10062;24m;Airbus_WorldDEM4Ortho_24m;Airbus Defence and Space GmbH;http://www.intelligence-airbusds.com/worlddem
77;3412;-33,97141;18,93666;311,41;0,39;0,36;2021-02-26 0:00:00;2342;N20;VIIRS;n;2;291,91;1,01;N;0;77;249,32999;249,32999;249,32999;8,1122837;8,1122837;8,1122837;265,77066;24m;Airbus_WorldDEM4Ortho_24m;Airbus Defence and Space GmbH;http://www.intelligence-airbusds.com/worlddem
78;3080;-33,93952;19,01273;332,14;0,44;0,46;2021-02-24 0:00:00;1300;N20;VIIRS;n;2;293,37;72,64;D;0;78;884,96997;884,96997;884,96997;24,077517;24,077517;24,077517;157,57251;24m;Airbus_WorldDEM4Ortho_24m;Airbus Defence and Space GmbH;http://www.intelligence-airbusds.com/worlddem
79;3169;-33,95934;19,02324;367;0,55;0,51;2021-02-25 0:00:00;0019;N20;VIIRS;h;2;290,57;12,23;N;0;79;1021,7072;1021,7072;1021,7072;22,413626;22,413626;22,413626;5,8629661;24m;Airbus_WorldDEM4Ortho_24m;Airbus Defence and Space GmbH;http://www.intelligence-airbusds.com/worlddem
80;3246;-33,9999;19,0062;340,01;0,47;0,4;2021-02-26 0:00:00;0000;N20;VIIRS;n;2;288,22;12,43;N;0;80;817,81995;817,81995;817,81995;41,143677;41,143677;41,143677;310,21078;24m;Airbus_WorldDEM4Ortho_24m;Airbus Defence and Space GmbH;http://www.intelligence-airbusds.com/worlddem
81;3081;-33,93443;19,01564;345,51;0,44;0,46;2021-02-24 0:00:00;1300;N20;VIIRS;n;2;294,45;72,64;D;0;81;931,73999;931,73999;931,73999;22,740585;22,740585;22,740585;158,26823;24m;Airbus_WorldDEM4Ortho_24m;Airbus Defence and Space GmbH;http://www.intelligence-airbusds.com/worlddem
82;3456;-33,97244;18,99593;322,83;0,39;0,36;2021-02-26 0:00:00;2342;N20;VIIRS;n;2;289,16;3,35;N;0;82;949,01001;949,01001;949,01001;37,99654;37,99654;37,99654;58,631813;24m;Airbus_WorldDEM4Ortho_24m;Airbus Defence and Space GmbH;http://www.intelligence-airbusds.com/worlddem
83;3321;-33,99229;18,95028;342,71;0,42;0,37;2021-02-26 0:00:00;1223;N20;VIIRS;n;2;301,33;5,01;D;0;83;488,74002;488,74002;488,74002;28,151768;28,151768;28,151768;113,06415;24m;Airbus_WorldDEM4Ortho_24m;Airbus Defence and Space GmbH;http://www.intelligence-airbusds.com/worlddem
