"","date_of_fire","latitude","longitude","time_of_fire","satellite","instrument","daynight","mean_elevation","mean_slope","mean_aspect","avg_windspeed","rain","avg_hum","avg_temp"
"660",2021-02-23,-33.98045,19.05577,2258,"N20","VIIRS","N",478.44,44.175446,144.77422,1.71,0,68.715,17.905
"661",2021-02-23,-33.94662,19.05976,2258,"N20","VIIRS","N",492.02002,30.082905,10.548916,1.71,0,68.715,17.905
"662",2021-02-23,-33.95655,19.05437,2258,"N20","VIIRS","N",788.01001,34.34037,184.34096,1.71,0,68.715,17.905
"663",2021-02-23,-33.97584,19.0592,2258,"N20","VIIRS","N",762.29004,21.886772,114.45226,1.71,0,68.715,17.905
"664",2021-02-23,-33.95636,19.05205,2258,"N20","VIIRS","N",793.21002,7.6368499,340.24249,1.71,0,68.715,17.905
"665",2021-02-23,-33.95996,19.04324,2258,"N20","VIIRS","N",802.07996,10.996772,163.99609,1.71,0,68.715,17.905
"666",2021-02-23,-33.94847,19.06692,2258,"N20","VIIRS","N",574.46478,33.311275,60.697117,1.71,0,68.715,17.905
"667",2021-02-23,-33.96156,19.04939,2258,"N20","VIIRS","N",670.98999,47.295868,334.57224,1.71,0,68.715,17.905
"668",2021-02-23,-33.95441,19.04449,2258,"N20","VIIRS","N",927.80481,40.115547,333.18832,1.71,0,68.715,17.905
"669",2021-02-23,-33.9734,19.04976,2258,"N20","VIIRS","N",784.35999,11.973867,110.44505,1.71,0,68.715,17.905
"670",2021-02-23,-33.96483,19.04115,2258,"N20","VIIRS","N",1007.06,36.156151,105.0496,1.71,0,68.715,17.905
"671",2021-02-23,-33.97144,19.06495,2258,"N20","VIIRS","N",633.62,24.236841,237.36411,1.71,0,68.715,17.905
"672",2021-02-23,-33.958,19.05987,2258,"N20","VIIRS","N",519.27002,39.900574,144.88261,1.71,0,68.715,17.905
"673",2021-02-23,-33.96653,19.06862,2258,"N20","VIIRS","N",325.32001,24.712591,65.679909,1.71,0,68.715,17.905
"674",2021-02-23,-33.96167,19.05149,2258,"N20","VIIRS","N",651.68237,32.857227,51.452137,1.71,0,68.715,17.905
"675",2021-02-23,-33.97086,19.06399,2258,"N20","VIIRS","N",629.22003,13.60821,328.74338,1.71,0,68.715,17.905
"676",2021-02-23,-33.95786,19.0578,2258,"N20","VIIRS","N",544.22437,31.42708,170.47296,1.71,0,68.715,17.905
"677",2021-02-23,-33.97444,19.05527,2258,"N20","VIIRS","N",738.72998,8.3232899,211.15869,1.71,0,68.715,17.905
"678",2021-02-23,-33.96715,19.04832,2258,"N20","VIIRS","N",778.79004,19.979626,61.122513,1.71,0,68.715,17.905
"679",2021-02-23,-33.97182,19.04363,2258,"N20","VIIRS","N",1021.18,17.015007,61.725189,1.71,0,68.715,17.905
"680",2021-02-23,-33.95715,19.05507,2258,"N20","VIIRS","N",762.21002,37.79224,174.839,1.71,0,68.715,17.905
"681",2021-02-23,-33.95159,19.0563,2258,"N20","VIIRS","N",895.75,26.033329,96.519402,1.71,0,68.715,17.905
"682",2021-02-23,-33.96568,19.06531,2258,"N20","VIIRS","N",461.22,29.039568,57.317894,1.71,0,68.715,17.905
"683",2021-02-23,-33.95325,19.06272,2258,"N20","VIIRS","N",535.47998,32.373066,153.99879,1.71,0,68.715,17.905
"684",2021-02-23,-33.96734,19.05067,2258,"N20","VIIRS","N",743.04999,16.720936,107.41565,1.71,0,68.715,17.905
"685",2021-02-23,-33.96647,19.04737,2258,"N20","VIIRS","N",801.95001,15.48294,204.85416,1.71,0,68.715,17.905
"686",2021-02-23,-33.97421,19.05289,2258,"N20","VIIRS","N",748.14996,5.2750731,193.84213,1.71,0,68.715,17.905
"687",2021-02-23,-33.95913,19.04002,2258,"N20","VIIRS","N",917.87,26.549524,171.29344,1.71,0,68.715,17.905
"688",2021-02-23,-33.96593,19.06761,2258,"N20","VIIRS","N",346.51999,25.208649,64.501503,1.71,0,68.715,17.905
"689",2021-02-23,-33.96802,19.05169,2258,"N20","VIIRS","N",744.35999,14.432952,356.72653,1.71,0,68.715,17.905
"690",2021-02-23,-33.94666,19.03718,2258,"N20","VIIRS","N",508.89001,33.360683,0.67494398,1.71,0,68.715,17.905
"691",2021-02-23,-33.96229,19.05223,2258,"N20","VIIRS","N",622.02002,40.73724,52.037388,1.71,0,68.715,17.905
"692",2021-02-23,-33.96825,19.05411,2258,"N20","VIIRS","N",787.04999,18.313904,290.95517,1.71,0,68.715,17.905
"693",2021-02-23,-33.96009,19.0455,2258,"N20","VIIRS","N",786.10999,29.802938,183.64244,1.71,0,68.715,17.905
"694",2021-02-23,-33.95566,19.05101,2258,"N20","VIIRS","N",815.58917,22.95895,69.13298,1.71,0,68.715,17.905
"695",2021-02-23,-33.9726,19.04666,2258,"N20","VIIRS","N",878.88,28.372419,100.01578,1.71,0,68.715,17.905
"696",2021-02-23,-33.97246,19.07007,2258,"N20","VIIRS","N",407.00998,40.539791,136.95084,1.71,0,68.715,17.905
"697",2021-02-23,-33.95361,19.04325,2258,"N20","VIIRS","N",783.64001,38.575378,338.09775,1.71,0,68.715,17.905
"698",2021-02-23,-33.94762,19.06363,2258,"N20","VIIRS","N",664.49005,33.474056,240.32536,1.71,0,68.715,17.905
"699",2021-02-23,-33.95925,19.04234,2258,"N20","VIIRS","N",863.62,33.775585,160.33066,1.71,0,68.715,17.905
"700",2021-02-23,-33.98111,19.05689,2258,"N20","VIIRS","N",435,28.727625,215.55074,1.71,0,68.715,17.905
"701",2021-02-23,-33.97611,19.06162,2258,"N20","VIIRS","N",646.90918,33.708065,125.42113,1.71,0,68.715,17.905
"702",2021-02-23,-33.9728,19.0462,2321,"Aqua","MODIS","N",900.67999,33.804779,102.74463,1.71,0,68.715,17.905
"703",2021-02-23,-33.9443,19.0494,2321,"Aqua","MODIS","N",378.37,22.993847,339.19879,1.71,0,68.715,17.905
"704",2021-02-23,-33.9589,19.0493,2321,"Aqua","MODIS","N",746.92999,42.636208,169.15553,1.71,0,68.715,17.905
"705",2021-02-23,-33.95661,19.06369,2347,"N","VIIRS","N",383.63998,21.664301,234.93385,1.71,0,68.715,17.905
"706",2021-02-23,-33.95866,19.05432,2347,"N","VIIRS","N",616.81,36.581879,95.342255,1.71,0,68.715,17.905
"707",2021-02-23,-33.94659,19.06594,2347,"N","VIIRS","N",628.64001,43.76516,49.569023,1.71,0,68.715,17.905
"708",2021-02-23,-33.95465,19.05073,2347,"N","VIIRS","N",837.58917,26.671625,176.98416,1.71,0,68.715,17.905
"709",2021-02-23,-33.94723,19.07023,2347,"N","VIIRS","N",394.58002,23.32831,104.3356,1.71,0,68.715,17.905
"710",2021-02-23,-33.94993,19.06518,2347,"N","VIIRS","N",628.16998,31.922651,226.38774,1.71,0,68.715,17.905
"711",2021-02-23,-33.9507,19.04736,2347,"N","VIIRS","N",847.34882,53.811676,344.97479,1.71,0,68.715,17.905
"712",2021-02-23,-33.97129,19.06933,2347,"N","VIIRS","N",474.29361,35.655602,42.26815,1.71,0,68.715,17.905
"713",2021-02-23,-33.98005,19.0586,2347,"N","VIIRS","N",509.60001,33.380486,179.36923,1.71,0,68.715,17.905
"714",2021-02-23,-33.9553,19.05498,2347,"N","VIIRS","N",873.0708,12.465988,203.84932,1.71,0,68.715,17.905
"715",2021-02-23,-33.96535,19.05288,2347,"N","VIIRS","N",691.35999,20.588629,67.341949,1.71,0,68.715,17.905
"716",2021-02-23,-33.95326,19.0644,2347,"N","VIIRS","N",500.67001,21.350088,164.77275,1.71,0,68.715,17.905
"717",2021-02-23,-33.97203,19.05136,2347,"N","VIIRS","N",829.08997,11.291493,143.22404,1.71,0,68.715,17.905
"718",2021-02-23,-33.95931,19.05867,2347,"N","VIIRS","N",398.85999,28.09156,130.44624,1.71,0,68.715,17.905
"719",2021-02-23,-33.96135,19.04932,2347,"N","VIIRS","N",653.98999,29.08707,334.12228,1.71,0,68.715,17.905
"720",2021-02-23,-33.96998,19.06066,2347,"N","VIIRS","N",705.06,17.80105,115.87432,1.71,0,68.715,17.905
"721",2021-02-23,-33.94864,19.05661,2347,"N","VIIRS","N",751.21118,53.000771,36.466476,1.71,0,68.715,17.905
"722",2021-02-23,-33.97463,19.06855,2347,"N","VIIRS","N",355.26001,41.510124,139.9131,1.71,0,68.715,17.905
"723",2021-02-23,-33.96201,19.05366,2347,"N","VIIRS","N",528,37.487194,49.521595,1.71,0,68.715,17.905
"724",2021-02-23,-33.98192,19.07109,2347,"N","VIIRS","N",777.58002,59.052052,344.69238,1.71,0,68.715,17.905
"725",2021-02-23,-33.95261,19.06008,2347,"N","VIIRS","N",748.8252,32.742378,154.98297,1.71,0,68.715,17.905
"726",2021-02-23,-33.94928,19.06088,2347,"N","VIIRS","N",642.06,37.443256,7.1800213,1.71,0,68.715,17.905
"727",2021-02-23,-33.95132,19.05154,2347,"N","VIIRS","N",950.33002,7.9166512,325.32324,1.71,0,68.715,17.905
"728",2021-02-23,-33.96868,19.05208,2347,"N","VIIRS","N",765.35999,13.383428,341.42197,1.71,0,68.715,17.905
"729",2021-02-23,-33.96665,19.06147,2347,"N","VIIRS","N",646.83002,32.013653,36.03231,1.71,0,68.715,17.905
"730",2021-02-23,-33.96933,19.05636,2347,"N","VIIRS","N",822.36005,15.143777,190.7191,1.71,0,68.715,17.905
"731",2021-02-23,-33.95596,19.05934,2347,"N","VIIRS","N",633.81,41.269009,135.51964,1.71,0,68.715,17.905
"732",2021-02-23,-33.95196,19.05576,2347,"N","VIIRS","N",901.15002,17.976343,147.11397,1.71,0,68.715,17.905
"733",2021-02-23,-33.958,19.05001,2347,"N","VIIRS","N",825.966,44.267029,155.93472,1.71,0,68.715,17.905
"734",2021-02-23,-33.966,19.05718,2347,"N","VIIRS","N",765.47961,44.643166,31.0466,1.71,0,68.715,17.905
"735",2021-02-23,-33.96803,19.0478,2347,"N","VIIRS","N",830.26001,29.226133,50.90979,1.71,0,68.715,17.905
"736",2021-02-23,-33.94594,19.06167,2347,"N","VIIRS","N",522.33563,37.368046,304.76135,1.71,0,68.715,17.905
"737",2021-02-23,-33.97333,19.05994,2347,"N","VIIRS","N",750.34998,19.922853,145.93341,1.71,0,68.715,17.905
"738",2021-02-23,-33.98317,19.07947,2347,"N","VIIRS","N",744.58002,49.472347,57.533867,1.71,0,68.715,17.905
"739",2021-02-23,-33.96469,19.04857,2347,"N","VIIRS","N",870.62,7.3423982,108.61507,1.71,0,68.715,17.905
"740",2021-02-23,-33.97669,19.05929,2347,"N","VIIRS","N",739.88,34.667553,160.04869,1.71,0,68.715,17.905
"741",2021-02-23,-33.97604,19.05499,2347,"N","VIIRS","N",699.14996,19.063667,199.18291,1.71,0,68.715,17.905
"742",2021-02-23,-33.97734,19.06356,2347,"N","VIIRS","N",434.50998,34.801003,136.7417,1.71,0,68.715,17.905
"743",2021-02-23,-33.95391,19.06872,2347,"N","VIIRS","N",447.13,37.431576,117.66472,1.71,0,68.715,17.905
"744",2021-02-23,-33.94801,19.05241,2347,"N","VIIRS","N",658.16998,39.120441,345.08591,1.71,0,68.715,17.905
"745",2021-02-23,-33.94738,19.04824,2347,"N","VIIRS","N",530.19,31.423241,6.3705306,1.71,0,68.715,17.905
"746",2021-02-23,-33.97268,19.05564,2347,"N","VIIRS","N",759.41998,5.1446009,139.92599,1.71,0,68.715,17.905
"747",2021-02-23,-33.97063,19.06498,2347,"N","VIIRS","N",636.42004,23.088381,331.11255,1.71,0,68.715,17.905
"748",2021-02-23,-33.97441,19.09017,2347,"N","VIIRS","N",771.69995,17.528706,265.07086,1.71,0,68.715,17.905
"749",2021-02-23,-33.95402,19.0465,2347,"N","VIIRS","N",911.04999,23.635788,53.050629,1.71,0,68.715,17.905
"750",2021-02-23,-33.9673,19.06577,2347,"N","VIIRS","N",479.23999,34.963032,55.458214,1.71,0,68.715,17.905
"751",2021-02-24,-33.97161,19.05553,38,"N20","VIIRS","N",768.67004,10.722431,153.4782,3.43,0,66.675,20.44
"752",2021-02-24,-33.96505,19.04874,38,"N20","VIIRS","N",862.62,15.021957,149.17392,3.43,0,66.675,20.44
"753",2021-02-24,-33.97832,19.06561,38,"N20","VIIRS","N",325.94,13.957042,334.94879,3.43,0,66.675,20.44
"754",2021-02-24,-33.94894,19.06207,38,"N20","VIIRS","N",587.03003,23.688232,14.505499,3.43,0,66.675,20.44
"755",2021-02-24,-33.94855,19.05447,38,"N20","VIIRS","N",781.44159,47.619953,331.79248,3.43,0,66.675,20.44
"756",2021-02-24,-33.95349,19.06874,38,"N20","VIIRS","N",466.72998,38.771393,137.1304,3.43,0,66.675,20.44
"757",2021-02-24,-33.94664,19.0554,38,"N20","VIIRS","N",594.96002,33.325718,2.5077603,3.43,0,66.675,20.44
"758",2021-02-24,-33.95263,19.04973,38,"N20","VIIRS","N",935.53638,21.903908,182.87843,3.43,0,66.675,20.44
"759",2021-02-24,-33.96553,19.05906,38,"N20","VIIRS","N",633.08636,37.052902,21.093876,3.43,0,66.675,20.44
"760",2021-02-24,-33.978,19.05888,38,"N20","VIIRS","N",635.62122,33.039219,170.10544,3.43,0,66.675,20.44
"761",2021-02-24,-33.94695,19.06212,38,"N20","VIIRS","N",585.33563,37.23399,279.27542,3.43,0,66.675,20.44
"762",2021-02-24,-33.95882,19.04892,38,"N20","VIIRS","N",759.72998,44.523033,160.56622,3.43,0,66.675,20.44
"763",2021-02-24,-33.94733,19.07058,38,"N20","VIIRS","N",385.58002,22.127977,109.34599,3.43,0,66.675,20.44
"764",2021-02-24,-33.95298,19.05763,38,"N20","VIIRS","N",803.99005,24.382391,126.79126,3.43,0,66.675,20.44
"765",2021-02-24,-33.97203,19.06466,38,"N20","VIIRS","N",616.02002,19.74037,207.29997,3.43,0,66.675,20.44
"766",2021-02-24,-33.9348,19.0232,845,"Terra","MODIS","D",915.6236,30.208849,244.18135,3.43,0,66.675,20.44
"767",2021-02-24,-33.9567,19.0416,845,"Terra","MODIS","D",984.35999,28.010387,33.245033,3.43,0,66.675,20.44
"768",2021-02-24,-33.9365,19.0339,845,"Terra","MODIS","D",677,39.071537,193.75021,3.43,0,66.675,20.44
"769",2021-02-24,-33.9474,19.0429,845,"Terra","MODIS","D",467.36002,34.102135,79.039207,3.43,0,66.675,20.44
"770",2021-02-24,-33.9766,19.0483,845,"Terra","MODIS","D",786.26001,7.0021858,152.38126,3.43,0,66.675,20.44
"771",2021-02-24,-33.9492,19.0543,845,"Terra","MODIS","D",859.83838,50.131702,353.95822,3.43,0,66.675,20.44
"772",2021-02-24,-33.9675,19.0505,845,"Terra","MODIS","D",741.84998,11.290581,115.38129,3.43,0,66.675,20.44
"773",2021-02-24,-33.9658,19.0398,845,"Terra","MODIS","D",1070.3099,38.430553,91.443939,3.43,0,66.675,20.44
"774",2021-02-24,-33.9456,19.0316,845,"Terra","MODIS","D",415.39999,24.296494,356.60663,3.43,0,66.675,20.44
"775",2021-02-24,-33.9584,19.0523,845,"Terra","MODIS","D",715.98999,31.899088,159.9305,3.43,0,66.675,20.44
"776",2021-02-24,-33.9641,19.029,845,"Terra","MODIS","D",1365.0701,29.073755,276.54749,3.43,0,66.675,20.44
"777",2021-02-24,-33.9783,19.059,845,"Terra","MODIS","D",597.22119,37.850853,169.47101,3.43,0,66.675,20.44
"778",2021-02-24,-33.9749,19.0377,845,"Terra","MODIS","D",985.48999,41.356583,59.246677,3.43,0,66.675,20.44
"779",2021-02-24,-33.9549,19.0305,845,"Terra","MODIS","D",931.66003,16.721857,288.95309,3.43,0,66.675,20.44
"780",2021-02-24,-33.96878,19.03558,1210,"N","VIIRS","D",1118.08,25.858561,170.72757,3.43,0,66.675,20.44
"781",2021-02-24,-33.96084,19.03431,1210,"N","VIIRS","D",1077.89,24.905439,46.521858,3.43,0,66.675,20.44
"782",2021-02-24,-33.93208,19.03895,1210,"N","VIIRS","D",843.61523,28.834232,150.80757,3.43,0,66.675,20.44
"783",2021-02-24,-33.96821,19.04081,1210,"N","VIIRS","D",1048.3199,14.75439,63.928173,3.43,0,66.675,20.44
"784",2021-02-24,-33.9648,19.03505,1210,"N","VIIRS","D",1274.74,29.994511,15.4601,3.43,0,66.675,20.44
"785",2021-02-24,-33.98245,19.05832,1210,"N","VIIRS","D",364.92999,24.321981,154.80164,3.43,0,66.675,20.44
"786",2021-02-24,-33.95758,19.0272,1210,"N","VIIRS","D",1053.62,27.225775,349.90884,3.43,0,66.675,20.44
"787",2021-02-24,-33.94353,19.04507,1210,"N","VIIRS","D",316.37003,15.006236,0.86017954,3.43,0,66.675,20.44
"788",2021-02-24,-33.97506,19.05202,1210,"N","VIIRS","D",723.94995,14.9399,211.65533,3.43,0,66.675,20.44
"789",2021-02-24,-33.97565,19.04658,1210,"N","VIIRS","D",822.14001,10.069091,116.78848,3.43,0,66.675,20.44
"790",2021-02-24,-33.96537,19.02974,1210,"N","VIIRS","D",1393.0199,18.525404,173.45413,3.43,0,66.675,20.44
"791",2021-02-24,-33.93154,19.04395,1210,"N","VIIRS","D",637.69879,38.040169,103.28924,3.43,0,66.675,20.44
"792",2021-02-24,-33.96143,19.02888,1210,"N","VIIRS","D",1292.4501,26.666512,332.20755,3.43,0,66.675,20.44
"793",2021-02-24,-33.94865,19.03511,1210,"N","VIIRS","D",646,44.830364,347.94156,3.43,0,66.675,20.44
"794",2021-02-24,-33.94478,19.03353,1210,"N","VIIRS","D",384.48001,22.871874,353.82483,3.43,0,66.675,20.44
"795",2021-02-24,-33.97969,19.04662,1210,"N","VIIRS","D",700.38843,32.984688,157.32176,3.43,0,66.675,20.44
"796",2021-02-24,-33.95694,19.03313,1210,"N","VIIRS","D",1017.85,29.416956,250.21661,3.43,0,66.675,20.44
"797",2021-02-24,-33.93735,19.02746,1210,"N","VIIRS","D",623.71997,26.024933,159.61584,3.43,0,66.675,20.44
"798",2021-02-24,-33.95308,19.03145,1210,"N","VIIRS","D",924.28003,30.46645,312.39584,3.43,0,66.675,20.44
"799",2021-02-24,-33.95971,19.04477,1210,"N","VIIRS","D",812.08002,26.856989,179.63638,3.43,0,66.675,20.44
"800",2021-02-24,-33.9722,19.04126,1210,"N","VIIRS","D",1023.35,19.394129,190.36652,3.43,0,66.675,20.44
"801",2021-02-24,-33.94928,19.02926,1210,"N","VIIRS","D",666.40997,46.813709,26.375729,3.43,0,66.675,20.44
"802",2021-02-24,-33.96027,19.03956,1210,"N","VIIRS","D",909.70996,18.382374,30.26132,3.43,0,66.675,20.44
"803",2021-02-24,-33.99625,19.06069,1210,"N","VIIRS","D",1255.09,20.632023,275.16287,3.43,0,66.675,20.44
"804",2021-02-24,-33.93794,19.02197,1210,"N","VIIRS","D",690.73999,33.04586,124.00047,3.43,0,66.675,20.44
"805",2021-02-24,-33.9791,19.05206,1210,"N","VIIRS","D",564.59998,33.636131,202.05907,3.43,0,66.675,20.44
"806",2021-02-24,-33.99232,19.05817,1300,"N20","VIIRS","D",1076.5801,53.99966,52.540031,3.43,0,66.675,20.44
"807",2021-02-24,-33.98118,19.04757,1300,"N20","VIIRS","D",557.38843,41.137043,164.78925,3.43,0,66.675,20.44
"808",2021-02-24,-33.93952,19.01273,1300,"N20","VIIRS","D",884.96997,24.077517,157.57251,3.43,0,66.675,20.44
"809",2021-02-24,-33.93443,19.01564,1300,"N20","VIIRS","D",931.73999,22.740585,158.26823,3.43,0,66.675,20.44
"810",2021-02-24,-33.95778,19.03168,1300,"N20","VIIRS","D",1042.4299,8.9248438,347.57507,3.43,0,66.675,20.44
"811",2021-02-24,-33.93833,19.01822,1300,"N20","VIIRS","D",819.76001,27.469156,129.13664,3.43,0,66.675,20.44
"812",2021-02-24,-33.98759,19.05942,1300,"N20","VIIRS","D",562.58002,30.458626,323.17874,3.43,0,66.675,20.44
"813",2021-02-24,-33.93718,19.02351,1300,"N20","VIIRS","D",763.38202,47.650654,192.83708,3.43,0,66.675,20.44
"814",2021-02-24,-33.95325,19.03196,1300,"N20","VIIRS","D",957.88,33.101604,293.08722,3.43,0,66.675,20.44
"815",2021-02-24,-33.98658,19.06416,1300,"N20","VIIRS","D",631.58002,19.344011,8.2119188,3.43,0,66.675,20.44
"816",2021-02-24,-33.90856,19.01872,1300,"N20","VIIRS","D",463.41998,43.43375,1.1752574,3.43,0,66.675,20.44
"817",2021-02-24,-33.97604,19.05073,1300,"N20","VIIRS","D",746.42285,21.53072,122.39021,3.43,0,66.675,20.44
"818",2021-02-24,-33.95428,19.02714,1300,"N20","VIIRS","D",999.07996,4.3787794,302.66238,3.43,0,66.675,20.44
"819",2021-02-24,-33.97721,19.04524,1300,"N20","VIIRS","D",807.94,34.023861,173.39937,3.43,0,66.675,20.44
"820",2021-02-24,-33.98882,19.05368,1300,"N20","VIIRS","D",975.94,18.091919,322.97824,3.43,0,66.675,20.44
"821",2021-02-24,-33.94612,19.02348,1300,"N20","VIIRS","D",435.30002,32.029362,349.91629,3.43,0,66.675,20.44
"822",2021-02-24,-33.94963,19.02794,1300,"N20","VIIRS","D",741.31,45.557632,24.03145,3.43,0,66.675,20.44
"823",2021-02-24,-33.94507,19.02835,1300,"N20","VIIRS","D",396.88998,39.688835,5.5365644,3.43,0,66.675,20.44
"824",2021-02-24,-33.94406,19.03304,1300,"N20","VIIRS","D",353.28,17.868034,340.71582,3.43,0,66.675,20.44
"825",2021-02-24,-33.94852,19.03309,1300,"N20","VIIRS","D",606.15002,29.214737,357.68396,3.43,0,66.675,20.44
"826",2021-02-24,-33.9972,19.0413,1302,"Aqua","MODIS","D",1168.16,15.015823,49.921593,3.43,0,66.675,20.44
"827",2021-02-24,-33.9648,19.0306,1302,"Aqua","MODIS","D",1386.3199,23.413614,38.882832,3.43,0,66.675,20.44
"828",2021-02-24,-33.945,19.0032,1302,"Aqua","MODIS","D",778.28998,29.336428,95.750443,3.43,0,66.675,20.44
"829",2021-02-24,-33.9824,19.0585,1302,"Aqua","MODIS","D",359.33002,20.522659,141.6427,3.43,0,66.675,20.44
"830",2021-02-24,-33.9682,19.013,1302,"Aqua","MODIS","D",1410.2001,23.789831,183.2149,3.43,0,66.675,20.44
"831",2021-02-24,-33.9643,19.023,1302,"Aqua","MODIS","D",1257.28,25.54674,6.5544581,3.43,0,66.675,20.44
"832",2021-02-24,-33.9493,19.0415,1302,"Aqua","MODIS","D",622.35999,38.231697,52.414078,3.43,0,66.675,20.44
"833",2021-02-24,-33.9753,19.0353,1302,"Aqua","MODIS","D",1069.5601,20.624004,82.176277,3.43,0,66.675,20.44
"834",2021-02-24,-33.9085,19.0143,1302,"Aqua","MODIS","D",430.46002,28.507505,12.700558,3.43,0,66.675,20.44
"835",2021-02-24,-33.9941,19.0574,1302,"Aqua","MODIS","D",1141.4399,19.474922,294.96915,3.43,0,66.675,20.44
"836",2021-02-24,-33.9527,19.0234,1302,"Aqua","MODIS","D",770.51001,29.383867,284.16757,3.43,0,66.675,20.44
"837",2021-02-24,-33.9715,19.0457,1302,"Aqua","MODIS","D",937.64996,34.0168,76.934555,3.43,0,66.675,20.44
"838",2021-02-24,-33.9857,19.0415,1302,"Aqua","MODIS","D",406.89001,6.3795118,19.713167,3.43,0,66.675,20.44
"839",2021-02-24,-33.9257,19.0407,2048,"Terra","MODIS","N",667.95001,30.993196,30.76268,3.43,0,66.675,20.44
"840",2021-02-24,-33.9143,19.0031,2048,"Terra","MODIS","N",788.66998,47.087685,34.775791,3.43,0,66.675,20.44
"841",2021-02-24,-33.9294,19.0444,2048,"Terra","MODIS","N",641.62,36.14426,72.988274,3.43,0,66.675,20.44
"842",2021-02-24,-33.9125,19.0415,2048,"Terra","MODIS","N",603.75,34.258774,24.074707,3.43,0,66.675,20.44
"843",2021-02-24,-33.9131,19.0285,2226,"Terra","MODIS","N",785.25,27.163067,61.393578,3.43,0,66.675,20.44
"844",2021-02-24,-33.9782,18.995,2226,"Terra","MODIS","N",1240.01,39.105118,69.868103,3.43,0,66.675,20.44
"845",2021-02-24,-33.9641,19.0492,2226,"Terra","MODIS","N",862.22003,19.268631,38.751713,3.43,0,66.675,20.44
"846",2021-02-24,-33.966,19.0434,2226,"Terra","MODIS","N",901.21002,14.363025,67.155891,3.43,0,66.675,20.44
"847",2021-02-24,-33.9416,19.0043,2239,"N20","VIIRS","N",991.79999,9.4248571,154.95859,3.43,0,66.675,20.44
"848",2021-02-24,-33.94413,19.00724,2239,"N20","VIIRS","N",761.80005,44.282837,166.43828,3.43,0,66.675,20.44
"849",2021-02-24,-33.94312,19.00918,2239,"N20","VIIRS","N",834.37,43.318661,138.86635,3.43,0,66.675,20.44
"850",2021-02-24,-33.91258,19.03271,2239,"N20","VIIRS","N",590.96997,40.559776,24.836462,3.43,0,66.675,20.44
"851",2021-02-24,-33.93645,19.00689,2239,"N20","VIIRS","N",1021.95,23.416309,131.76234,3.43,0,66.675,20.44
"852",2021-02-24,-33.95201,19.0084,2239,"N20","VIIRS","N",1031.33,27.211407,61.836567,3.43,0,66.675,20.44
"853",2021-02-24,-33.91571,19.03791,2239,"N20","VIIRS","N",677.96002,28.31225,282.74982,3.43,0,66.675,20.44
"854",2021-02-24,-33.93544,19.00886,2239,"N20","VIIRS","N",1011.29,17.113096,113.59365,3.43,0,66.675,20.44
"855",2021-02-24,-33.95404,19.01507,2239,"N20","VIIRS","N",1057.51,56.943657,90.300262,3.43,0,66.675,20.44
"856",2021-02-24,-33.91632,19.04473,2239,"N20","VIIRS","N",623.82001,29.013674,83.085457,3.43,0,66.675,20.44
"857",2021-02-24,-33.93788,19.01156,2239,"N20","VIIRS","N",913.12,19.302374,235.56084,3.43,0,66.675,20.44
"858",2021-02-24,-33.94839,19.00179,2239,"N20","VIIRS","N",873.92999,23.018511,5.6774817,3.43,0,66.675,20.44
"859",2021-02-24,-33.90928,19.0221,2239,"N20","VIIRS","N",396.04001,26.446543,318.46155,3.43,0,66.675,20.44
