OBJECTID;FID_1;LATITUDE;LONGITUDE;BRIGHTNESS;SCAN;TRACK;ACQ_DATE;ACQ_TIME;SATELLITE;INSTRUMENT;CONFIDENCE;VERSION;BRIGHT_T31;FRP;DAYNIGHT;TYPE;ID;MinElevation;MeanElevation;MaxElevation;MinSlope;MeanSlope;MaxSlope;MeanAspect;DEMResolution;ProductName;Source;Source_URL
745;1018;-33,99557;18,9263;331,86;0,54;0,42;2015-03-11 0:00:00;0013;N;VIIRS;n;2;293,28;4,49;N;0;745;1099,2592;1099,2592;1099,2592;32,263725;32,263725;32,263725;267,26102;24m;Airbus_WorldDEM4Ortho_24m;Airbus Defence and Space GmbH;http://www.intelligence-airbusds.com/worlddem
746;4656;-33,91475;18,99838;309,21;0,47;0,4;2017-02-23 0:00:00;0001;N;VIIRS;n;2;290,06;1;N;0;746;1022,09;1022,09;1022,09;49,700909;49,700909;49,700909;43,972023;24m;Airbus_WorldDEM4Ortho_24m;Airbus Defence and Space GmbH;http://www.intelligence-airbusds.com/worlddem
747;9691;-33,9684;18,93641;317,01;0,41;0,6;2021-02-27 0:00:00;0032;N;VIIRS;n;2;292,22;1,04;N;0;747;255,34999;255,34999;255,34999;8,1634226;8,1634226;8,1634226;182,60518;24m;Airbus_WorldDEM4Ortho_24m;Airbus Defence and Space GmbH;http://www.intelligence-airbusds.com/worlddem
748;9706;-34,01198;19,03316;344,52;0,55;0,42;2021-02-27 0:00:00;1254;N;VIIRS;n;2;304,48;9,4;D;0;748;1558,572;1558,572;1558,572;6,1643791;6,1643791;6,1643791;352,70566;24m;Airbus_WorldDEM4Ortho_24m;Airbus Defence and Space GmbH;http://www.intelligence-airbusds.com/worlddem
749;9508;-34,01277;18,99121;367;0,32;0,55;2021-02-26 0:00:00;1312;N;VIIRS;h;2;301,86;6,83;D;0;749;1079,45;1079,45;1079,45;27,879971;27,879971;27,879971;318,67697;24m;Airbus_WorldDEM4Ortho_24m;Airbus Defence and Space GmbH;http://www.intelligence-airbusds.com/worlddem
750;1104;-33,97807;18,89523;344,63;0,39;0,36;2015-03-11 0:00:00;1235;N;VIIRS;n;2;302,97;3,26;D;0;750;766,89001;766,89001;766,89001;54,957458;54,957458;54,957458;260,90302;24m;Airbus_WorldDEM4Ortho_24m;Airbus Defence and Space GmbH;http://www.intelligence-airbusds.com/worlddem
751;1064;-33,97943;18,91189;345,82;0,54;0,42;2015-03-11 0:00:00;0013;N;VIIRS;n;2;294,28;15,86;N;0;751;1060,99;1060,99;1060,99;26,822014;26,822014;26,822014;96,376038;24m;Airbus_WorldDEM4Ortho_24m;Airbus Defence and Space GmbH;http://www.intelligence-airbusds.com/worlddem
752;1096;-33,96281;18,95281;367;0,39;0,36;2015-03-11 0:00:00;1235;N;VIIRS;h;2;324,03;13,85;D;0;752;615,30005;615,30005;615,30005;26,559509;26,559509;26,559509;218,20432;24m;Airbus_WorldDEM4Ortho_24m;Airbus Defence and Space GmbH;http://www.intelligence-airbusds.com/worlddem
753;9688;-33,9712;18,9856;320,1;0,41;0,61;2021-02-27 0:00:00;0032;N;VIIRS;n;2;289,61;2,31;N;0;753;1021,01;1021,01;1021,01;48,900986;48,900986;48,900986;242,19421;24m;Airbus_WorldDEM4Ortho_24m;Airbus Defence and Space GmbH;http://www.intelligence-airbusds.com/worlddem
754;1007;-34,00748;18,96183;312,09;0,55;0,42;2015-03-11 0:00:00;0013;N;VIIRS;n;2;289,48;1,82;N;0;754;895,54004;895,54004;895,54004;32,428387;32,428387;32,428387;32,346649;24m;Airbus_WorldDEM4Ortho_24m;Airbus Defence and Space GmbH;http://www.intelligence-airbusds.com/worlddem
755;3161;-33,93498;19,0005;306;0,32;0,55;2016-11-21 0:00:00;2305;N;VIIRS;n;2;284,99;0,89;N;0;755;1258,6;1258,6;1258,6;42,981922;42,981922;42,981922;219,73505;24m;Airbus_WorldDEM4Ortho_24m;Airbus Defence and Space GmbH;http://www.intelligence-airbusds.com/worlddem
756;9111;-33,96803;19,0478;302,69;0,39;0,36;2021-02-23 0:00:00;2347;N;VIIRS;n;2;286,52;10,26;N;0;756;830,26001;830,26001;830,26001;29,226133;29,226133;29,226133;50,90979;24m;Airbus_WorldDEM4Ortho_24m;Airbus Defence and Space GmbH;http://www.intelligence-airbusds.com/worlddem
757;9581;-33,96119;18,95001;302,08;0,48;0,65;2021-02-26 0:00:00;2251;N;VIIRS;n;2;289,84;1,4;N;0;757;598,27002;598,27002;598,27002;28,006489;28,006489;28,006489;231,71396;24m;Airbus_WorldDEM4Ortho_24m;Airbus Defence and Space GmbH;http://www.intelligence-airbusds.com/worlddem
758;9684;-33,96242;18,93199;304,67;0,41;0,6;2021-02-27 0:00:00;0032;N;VIIRS;n;2;291,8;1,04;N;0;758;300,25;300,25;300,25;5,2773886;5,2773886;5,2773886;345,7706;24m;Airbus_WorldDEM4Ortho_24m;Airbus Defence and Space GmbH;http://www.intelligence-airbusds.com/worlddem
759;9450;-33,97108;18,96336;341,89;0,32;0,55;2021-02-26 0:00:00;1312;N;VIIRS;n;2;302,83;6,11;D;0;759;732,62;732,62;732,62;29,479557;29,479557;29,479557;184,7023;24m;Airbus_WorldDEM4Ortho_24m;Airbus Defence and Space GmbH;http://www.intelligence-airbusds.com/worlddem
760;9265;-33,94425;19,00474;299,09;0,47;0,4;2021-02-24 0:00:00;2329;N;VIIRS;n;2;285,12;2,9;N;0;760;811,48004;811,48004;811,48004;42,267406;42,267406;42,267406;167,96907;24m;Airbus_WorldDEM4Ortho_24m;Airbus Defence and Space GmbH;http://www.intelligence-airbusds.com/worlddem
761;1086;-33,95883;18,95646;330,63;0,39;0,36;2015-03-11 0:00:00;1235;N;VIIRS;n;2;303,39;3,83;D;0;761;1057,0592;1057,0592;1057,0592;32,082748;32,082748;32,082748;219,35336;24m;Airbus_WorldDEM4Ortho_24m;Airbus Defence and Space GmbH;http://www.intelligence-airbusds.com/worlddem
762;8762;-33,98199;18,89664;304,63;0,48;0,4;2020-12-06 0:00:00;2329;N;VIIRS;n;2;288,65;0,91;N;0;762;745,06;745,06;745,06;51,450832;51,450832;51,450832;219,33496;24m;Airbus_WorldDEM4Ortho_24m;Airbus Defence and Space GmbH;http://www.intelligence-airbusds.com/worlddem
763;9398;-34,00322;18,97359;335,97;0,63;0,72;2021-02-26 0:00:00;1132;N;VIIRS;n;2;292,58;10,44;D;0;763;1044,85;1044,85;1044,85;5,8284969;5,8284969;5,8284969;356,82861;24m;Airbus_WorldDEM4Ortho_24m;Airbus Defence and Space GmbH;http://www.intelligence-airbusds.com/worlddem
764;8760;-33,95508;18,92088;306,79;0,39;0,36;2020-12-05 0:00:00;2347;N;VIIRS;n;2;290;1,41;N;0;764;284,48001;284,48001;284,48001;13,990253;13,990253;13,990253;188,06767;24m;Airbus_WorldDEM4Ortho_24m;Airbus Defence and Space GmbH;http://www.intelligence-airbusds.com/worlddem
765;9179;-33,95308;19,03145;344,79;0,55;0,43;2021-02-24 0:00:00;1210;N;VIIRS;n;2;300,67;33,42;D;0;765;924,28003;924,28003;924,28003;30,46645;30,46645;30,46645;312,39584;24m;Airbus_WorldDEM4Ortho_24m;Airbus Defence and Space GmbH;http://www.intelligence-airbusds.com/worlddem
766;9757;-34,02276;18,97533;332,34;0,41;0,37;2021-02-28 0:00:00;2354;N;VIIRS;n;2;295,96;4,26;N;0;766;936,15002;936,15002;936,15002;22,023111;22,023111;22,023111;245,39693;24m;Airbus_WorldDEM4Ortho_24m;Airbus Defence and Space GmbH;http://www.intelligence-airbusds.com/worlddem
767;3168;-33,92655;18,99247;297,81;0,62;0,72;2016-11-22 0:00:00;0045;N;VIIRS;n;2;285,44;0,96;N;0;767;1258,09;1258,09;1258,09;54,658089;54,658089;54,658089;255,55484;24m;Airbus_WorldDEM4Ortho_24m;Airbus Defence and Space GmbH;http://www.intelligence-airbusds.com/worlddem
768;1109;-33,96763;18,9671;345,9;0,39;0,36;2015-03-11 0:00:00;1235;N;VIIRS;n;2;305;3,38;D;0;768;1182,01;1182,01;1182,01;35,999409;35,999409;35,999409;270,09143;24m;Airbus_WorldDEM4Ortho_24m;Airbus Defence and Space GmbH;http://www.intelligence-airbusds.com/worlddem
769;9726;-34,00616;18,96283;320,64;0,44;0,46;2021-02-28 0:00:00;0013;N;VIIRS;n;2;291,79;2,95;N;0;769;800,49518;800,49518;800,49518;24,767231;24,767231;24,767231;3,1124456;24m;Airbus_WorldDEM4Ortho_24m;Airbus Defence and Space GmbH;http://www.intelligence-airbusds.com/worlddem
770;1100;-33,96618;18,95344;345,05;0,39;0,36;2015-03-11 0:00:00;1235;N;VIIRS;n;2;307,72;13,85;D;0;770;518,56;518,56;518,56;25,722891;25,722891;25,722891;132,81242;24m;Airbus_WorldDEM4Ortho_24m;Airbus Defence and Space GmbH;http://www.intelligence-airbusds.com/worlddem
771;9484;-33,97789;19,00179;335,11;0,32;0,55;2021-02-26 0:00:00;1312;N;VIIRS;n;2;294,87;2,64;D;0;771;1410,4397;1410,4397;1410,4397;20,524481;20,524481;20,524481;325,30423;24m;Airbus_WorldDEM4Ortho_24m;Airbus Defence and Space GmbH;http://www.intelligence-airbusds.com/worlddem
772;3131;-33,94407;18,99557;353,59;0,54;0,42;2016-11-20 0:00:00;2324;N;VIIRS;n;2;307,63;54,99;N;0;772;1090,35;1090,35;1090,35;31,084995;31,084995;31,084995;157,19131;24m;Airbus_WorldDEM4Ortho_24m;Airbus Defence and Space GmbH;http://www.intelligence-airbusds.com/worlddem
773;9505;-34,00707;18,99257;367;0,32;0,55;2021-02-26 0:00:00;1312;N;VIIRS;h;2;302,25;6,83;D;0;773;759,15997;759,15997;759,15997;28,975883;28,975883;28,975883;3,0253766;24m;Airbus_WorldDEM4Ortho_24m;Airbus Defence and Space GmbH;http://www.intelligence-airbusds.com/worlddem
774;9663;-33,97249;18,9396;313,48;0,41;0,6;2021-02-27 0:00:00;0032;N;VIIRS;n;2;291,52;0,88;N;0;774;269,70999;269,70999;269,70999;6,7278876;6,7278876;6,7278876;329,64783;24m;Airbus_WorldDEM4Ortho_24m;Airbus Defence and Space GmbH;http://www.intelligence-airbusds.com/worlddem
775;3966;-34,01505;18,96824;348,31;0,47;0,4;2017-01-10 0:00:00;1248;N;VIIRS;n;2;309,63;19,24;D;0;775;1147,97;1147,97;1147,97;26,548468;26,548468;26,548468;224,73801;24m;Airbus_WorldDEM4Ortho_24m;Airbus Defence and Space GmbH;http://www.intelligence-airbusds.com/worlddem
776;9730;-34,01608;18,97446;321,51;0,44;0,46;2021-02-28 0:00:00;0013;N;VIIRS;n;2;290,21;2,6;N;0;776;1070,15;1070,15;1070,15;40,418335;40,418335;40,418335;175,85352;24m;Airbus_WorldDEM4Ortho_24m;Airbus Defence and Space GmbH;http://www.intelligence-airbusds.com/worlddem
777;9690;-33,96815;18,93203;303,34;0,41;0,6;2021-02-27 0:00:00;0032;N;VIIRS;n;2;291,46;1,04;N;0;777;228,63;228,63;228,63;4,604219;4,604219;4,604219;241,91209;24m;Airbus_WorldDEM4Ortho_24m;Airbus Defence and Space GmbH;http://www.intelligence-airbusds.com/worlddem
778;3194;-33,96251;19,00625;295,25;0,63;0,72;2016-11-22 0:00:00;0045;N;VIIRS;n;2;283,12;3,69;N;0;778;1332,47;1332,47;1332,47;27,69556;27,69556;27,69556;66,034927;24m;Airbus_WorldDEM4Ortho_24m;Airbus Defence and Space GmbH;http://www.intelligence-airbusds.com/worlddem
779;9304;-33,99791;19,05468;346,38;0,58;0,7;2021-02-25 0:00:00;1331;N;VIIRS;n;2;298,1;12,68;D;0;779;1083,38;1083,38;1083,38;15,717323;15,717323;15,717323;301,1488;24m;Airbus_WorldDEM4Ortho_24m;Airbus Defence and Space GmbH;http://www.intelligence-airbusds.com/worlddem
780;9129;-33,94594;19,06167;326,72;0,39;0,36;2021-02-23 0:00:00;2347;N;VIIRS;n;2;288,49;49,55;N;0;780;522,33563;522,33563;522,33563;37,368046;37,368046;37,368046;304,76135;24m;Airbus_WorldDEM4Ortho_24m;Airbus Defence and Space GmbH;http://www.intelligence-airbusds.com/worlddem
781;9461;-33,98165;18,94201;356,57;0,32;0,55;2021-02-26 0:00:00;1312;N;VIIRS;n;2;303,15;10,08;D;0;781;325,59;325,59;325,59;7,1872172;7,1872172;7,1872172;6,6996756;24m;Airbus_WorldDEM4Ortho_24m;Airbus Defence and Space GmbH;http://www.intelligence-airbusds.com/worlddem
782;9356;-33,98182;18,99807;355,93;0,62;0,72;2021-02-26 0:00:00;1132;N;VIIRS;n;2;295,86;16,18;D;0;782;1212,01;1212,01;1212,01;42,992085;42,992085;42,992085;31,011114;24m;Airbus_WorldDEM4Ortho_24m;Airbus Defence and Space GmbH;http://www.intelligence-airbusds.com/worlddem
783;1108;-33,96826;18,96278;345,67;0,39;0,36;2015-03-11 0:00:00;1235;N;VIIRS;n;2;308,36;4,42;D;0;783;784,1004;784,1004;784,1004;33,992229;33,992229;33,992229;248,7323;24m;Airbus_WorldDEM4Ortho_24m;Airbus Defence and Space GmbH;http://www.intelligence-airbusds.com/worlddem
784;969;-33,97268;18,92307;328,76;0,54;0,42;2015-03-11 0:00:00;0013;N;VIIRS;n;2;293,98;15,12;N;0;784;284,23999;284,23999;284,23999;18,929329;18,929329;18,929329;55,085331;24m;Airbus_WorldDEM4Ortho_24m;Airbus Defence and Space GmbH;http://www.intelligence-airbusds.com/worlddem
785;1046;-33,98561;18,93075;317,28;0,54;0,42;2015-03-11 0:00:00;0013;N;VIIRS;n;2;292,85;6,82;N;0;785;715,02002;715,02002;715,02002;20,334517;20,334517;20,334517;355,25757;24m;Airbus_WorldDEM4Ortho_24m;Airbus Defence and Space GmbH;http://www.intelligence-airbusds.com/worlddem
786;936;-34,00392;18,97785;315,99;0,33;0,55;2015-03-10 0:00:00;0032;N;VIIRS;n;2;288,51;1,22;N;0;786;881,52997;881,52997;881,52997;33,4687;33,4687;33,4687;89,844826;24m;Airbus_WorldDEM4Ortho_24m;Airbus Defence and Space GmbH;http://www.intelligence-airbusds.com/worlddem
787;9612;-34,00751;19,01762;354,42;0,41;0,61;2021-02-27 0:00:00;0032;N;VIIRS;n;2;287,54;5,29;N;0;787;1240,79;1240,79;1240,79;12,292128;12,292128;12,292128;32,544006;24m;Airbus_WorldDEM4Ortho_24m;Airbus Defence and Space GmbH;http://www.intelligence-airbusds.com/worlddem
788;9262;-33,94068;19,00604;350,79;0,47;0,4;2021-02-24 0:00:00;2329;N;VIIRS;n;2;290,88;5,24;N;0;788;960,57001;960,57001;960,57001;14,520103;14,520103;14,520103;135,00792;24m;Airbus_WorldDEM4Ortho_24m;Airbus Defence and Space GmbH;http://www.intelligence-airbusds.com/worlddem
789;9709;-34,00965;19,01263;347,94;0,55;0,42;2021-02-27 0:00:00;1254;N;VIIRS;n;2;306,19;22,91;D;0;789;1215,4801;1215,4801;1215,4801;4,6972027;4,6972027;4,6972027;51,63702;24m;Airbus_WorldDEM4Ortho_24m;Airbus Defence and Space GmbH;http://www.intelligence-airbusds.com/worlddem
790;9314;-33,97392;19,01035;311,18;0,53;0,5;2021-02-25 0:00:00;2310;N;VIIRS;n;2;280,23;2,58;N;0;790;1183,4399;1183,4399;1183,4399;24,145939;24,145939;24,145939;194,43304;24m;Airbus_WorldDEM4Ortho_24m;Airbus Defence and Space GmbH;http://www.intelligence-airbusds.com/worlddem
791;9497;-33,99673;18,94632;367;0,32;0,55;2021-02-26 0:00:00;1312;N;VIIRS;h;2;300,73;17,86;D;0;791;692,53998;692,53998;692,53998;35,781654;35,781654;35,781654;129,2787;24m;Airbus_WorldDEM4Ortho_24m;Airbus Defence and Space GmbH;http://www.intelligence-airbusds.com/worlddem
792;9217;-33,96746;19,02671;313,09;0,47;0,4;2021-02-24 0:00:00;2329;N;VIIRS;n;2;282,92;7;N;0;792;1425,5916;1425,5916;1425,5916;13,822365;13,822365;13,822365;351,94629;24m;Airbus_WorldDEM4Ortho_24m;Airbus Defence and Space GmbH;http://www.intelligence-airbusds.com/worlddem
793;9281;-33,9435;19,00804;367;0,33;0,56;2021-02-25 0:00:00;1151;N;VIIRS;h;2;302,41;9,38;D;0;793;823,40802;823,40802;823,40802;50,040318;50,040318;50,040318;170,44263;24m;Airbus_WorldDEM4Ortho_24m;Airbus Defence and Space GmbH;http://www.intelligence-airbusds.com/worlddem
794;9731;-33,98372;19,00725;309,57;0,44;0,46;2021-02-28 0:00:00;0013;N;VIIRS;n;2;286,43;1,09;N;0;794;1398,0399;1398,0399;1398,0399;21,618732;21,618732;21,618732;104,77182;24m;Airbus_WorldDEM4Ortho_24m;Airbus Defence and Space GmbH;http://www.intelligence-airbusds.com/worlddem
795;9363;-33,9907;18,93559;367;0,63;0,72;2021-02-26 0:00:00;1132;N;VIIRS;l;2;326,27;875,19;D;0;795;663,19;663,19;663,19;35,926147;35,926147;35,926147;88,875916;24m;Airbus_WorldDEM4Ortho_24m;Airbus Defence and Space GmbH;http://www.intelligence-airbusds.com/worlddem
796;9456;-33,97286;18,95602;367;0,32;0,55;2021-02-26 0:00:00;1312;N;VIIRS;h;2;304,45;8,8;D;0;796;488,82999;488,82999;488,82999;20,683491;20,683491;20,683491;217,64133;24m;Airbus_WorldDEM4Ortho_24m;Airbus Defence and Space GmbH;http://www.intelligence-airbusds.com/worlddem
797;9579;-33,95596;18,93094;303,78;0,48;0,65;2021-02-26 0:00:00;2251;N;VIIRS;n;2;292,23;2;N;0;797;426,01001;426,01001;426,01001;12,621223;12,621223;12,621223;242,217;24m;Airbus_WorldDEM4Ortho_24m;Airbus Defence and Space GmbH;http://www.intelligence-airbusds.com/worlddem
798;9427;-33,96734;18,93449;367;0,32;0,55;2021-02-26 0:00:00;1312;N;VIIRS;h;2;295,61;34,3;D;0;798;246,89;246,89;246,89;4,5822649;4,5822649;4,5822649;239,06227;24m;Airbus_WorldDEM4Ortho_24m;Airbus Defence and Space GmbH;http://www.intelligence-airbusds.com/worlddem
799;9287;-33,95341;19,02342;332,84;0,33;0,56;2021-02-25 0:00:00;1151;N;VIIRS;n;2;298,74;3,69;D;0;799;759,51001;759,51001;759,51001;40,916546;40,916546;40,916546;270,86417;24m;Airbus_WorldDEM4Ortho_24m;Airbus Defence and Space GmbH;http://www.intelligence-airbusds.com/worlddem
800;9105;-33,97333;19,05994;302,66;0,39;0,36;2021-02-23 0:00:00;2347;N;VIIRS;n;2;288,81;18,84;N;0;800;750,34998;750,34998;750,34998;19,922853;19,922853;19,922853;145,93341;24m;Airbus_WorldDEM4Ortho_24m;Airbus Defence and Space GmbH;http://www.intelligence-airbusds.com/worlddem
801;9438;-33,96934;18,94838;367;0,32;0,55;2021-02-26 0:00:00;1312;N;VIIRS;h;2;359,13;139,77;D;0;801;393,97998;393,97998;393,97998;9,1922817;9,1922817;9,1922817;223,05614;24m;Airbus_WorldDEM4Ortho_24m;Airbus Defence and Space GmbH;http://www.intelligence-airbusds.com/worlddem
802;1132;-33,96936;18,944;306,17;0,39;0,36;2015-03-11 0:00:00;2354;N;VIIRS;n;2;294,37;1,28;N;0;802;350,19;350,19;350,19;8,5662918;8,5662918;8,5662918;251,29283;24m;Airbus_WorldDEM4Ortho_24m;Airbus Defence and Space GmbH;http://www.intelligence-airbusds.com/worlddem
803;1142;-33,99497;18,90778;305,68;0,39;0,36;2015-03-11 0:00:00;2354;N;VIIRS;n;2;292,31;3,51;N;0;803;483,58002;483,58002;483,58002;35,758121;35,758121;35,758121;4,0908127;24m;Airbus_WorldDEM4Ortho_24m;Airbus Defence and Space GmbH;http://www.intelligence-airbusds.com/worlddem
804;9403;-34,00185;19,02147;349,07;0,62;0,72;2021-02-26 0:00:00;1132;N;VIIRS;n;2;299,46;10,62;D;0;804;1228,3967;1228,3967;1228,3967;25,941721;25,941721;25,941721;26,78713;24m;Airbus_WorldDEM4Ortho_24m;Airbus Defence and Space GmbH;http://www.intelligence-airbusds.com/worlddem
805;9173;-33,95971;19,04477;334,37;0,55;0,43;2021-02-24 0:00:00;1210;N;VIIRS;n;2;299,06;8,4;D;0;805;812,08002;812,08002;812,08002;26,856989;26,856989;26,856989;179,63638;24m;Airbus_WorldDEM4Ortho_24m;Airbus Defence and Space GmbH;http://www.intelligence-airbusds.com/worlddem
806;975;-33,97143;18,94764;353,8;0,54;0,42;2015-03-11 0:00:00;0013;N;VIIRS;n;2;312,03;64,68;N;0;806;357,75;357,75;357,75;15,897034;15,897034;15,897034;146,09738;24m;Airbus_WorldDEM4Ortho_24m;Airbus Defence and Space GmbH;http://www.intelligence-airbusds.com/worlddem
807;9416;-33,97644;18,95482;346,44;0,63;0,72;2021-02-26 0:00:00;1132;N;VIIRS;n;2;308,1;102,7;D;0;807;347,06998;347,06998;347,06998;15,490168;15,490168;15,490168;228,26166;24m;Airbus_WorldDEM4Ortho_24m;Airbus Defence and Space GmbH;http://www.intelligence-airbusds.com/worlddem
808;9371;-33,99006;18,95496;367;0,63;0,72;2021-02-26 0:00:00;1132;N;VIIRS;h;2;301,28;69,01;D;0;808;343,10001;343,10001;343,10001;5,6193633;5,6193633;5,6193633;29,507044;24m;Airbus_WorldDEM4Ortho_24m;Airbus Defence and Space GmbH;http://www.intelligence-airbusds.com/worlddem
809;9297;-33,97936;19,02889;335,78;0,33;0,56;2021-02-25 0:00:00;1151;N;VIIRS;n;2;296,93;2,58;D;0;809;952,46002;952,46002;952,46002;36,394997;36,394997;36,394997;213,25394;24m;Airbus_WorldDEM4Ortho_24m;Airbus Defence and Space GmbH;http://www.intelligence-airbusds.com/worlddem
810;1083;-33,96134;18,93922;353,71;0,39;0,36;2015-03-11 0:00:00;1235;N;VIIRS;n;2;305,74;15,67;D;0;810;426,35001;426,35001;426,35001;11,562426;11,562426;11,562426;350,06146;24m;Airbus_WorldDEM4Ortho_24m;Airbus Defence and Space GmbH;http://www.intelligence-airbusds.com/worlddem
811;3188;-33,94896;19,00883;306,64;0,63;0,72;2016-11-22 0:00:00;0045;N;VIIRS;n;2;283,89;1,57;N;0;811;901,90002;901,90002;901,90002;26,172375;26,172375;26,172375;327,50562;24m;Airbus_WorldDEM4Ortho_24m;Airbus Defence and Space GmbH;http://www.intelligence-airbusds.com/worlddem
812;9259;-33,93798;19,01188;328,1;0,47;0,4;2021-02-24 0:00:00;2329;N;VIIRS;n;2;286,93;1,67;N;0;812;922,71997;922,71997;922,71997;25,380682;25,380682;25,380682;247,1568;24m;Airbus_WorldDEM4Ortho_24m;Airbus Defence and Space GmbH;http://www.intelligence-airbusds.com/worlddem
813;9245;-33,9133;19,02249;337,18;0,47;0,4;2021-02-24 0:00:00;2329;N;VIIRS;n;2;290,12;4,35;N;0;813;578,052;578,052;578,052;40,290188;40,290188;40,290188;317,5845;24m;Airbus_WorldDEM4Ortho_24m;Airbus Defence and Space GmbH;http://www.intelligence-airbusds.com/worlddem
814;9543;-33,97107;18,93459;312,94;0,48;0,65;2021-02-26 0:00:00;2251;N;VIIRS;n;2;290,76;1,77;N;0;814;235,59;235,59;235,59;2,1507659;2,1507659;2,1507659;252,53117;24m;Airbus_WorldDEM4Ortho_24m;Airbus Defence and Space GmbH;http://www.intelligence-airbusds.com/worlddem
815;9651;-33,96185;18,95271;319,63;0,41;0,6;2021-02-27 0:00:00;0032;N;VIIRS;n;2;290,07;1,67;N;0;815;645,90002;645,90002;645,90002;26,939592;26,939592;26,939592;231,40126;24m;Airbus_WorldDEM4Ortho_24m;Airbus Defence and Space GmbH;http://www.intelligence-airbusds.com/worlddem
816;970;-33,97187;18,91599;332,53;0,54;0,42;2015-03-11 0:00:00;0013;N;VIIRS;n;2;295,68;15,12;N;0;816;423,29001;423,29001;423,29001;31,527163;31,527163;31,527163;97,075798;24m;Airbus_WorldDEM4Ortho_24m;Airbus Defence and Space GmbH;http://www.intelligence-airbusds.com/worlddem
817;984;-33,96617;18,93672;308,65;0,54;0,42;2015-03-11 0:00:00;0013;N;VIIRS;n;2;291,25;15,4;N;0;817;322,87997;322,87997;322,87997;13,287391;13,287391;13,287391;196,44055;24m;Airbus_WorldDEM4Ortho_24m;Airbus Defence and Space GmbH;http://www.intelligence-airbusds.com/worlddem
818;9094;-33,98317;19,07947;306,91;0,39;0,36;2021-02-23 0:00:00;2347;N;VIIRS;n;2;286,52;1,58;N;0;818;744,58002;744,58002;744,58002;49,472347;49,472347;49,472347;57,533867;24m;Airbus_WorldDEM4Ortho_24m;Airbus Defence and Space GmbH;http://www.intelligence-airbusds.com/worlddem
819;1049;-33,98791;18,95093;321,16;0,55;0,42;2015-03-11 0:00:00;0013;N;VIIRS;n;2;293,49;36,02;N;0;819;413,20999;413,20999;413,20999;21,164248;21,164248;21,164248;30,364855;24m;Airbus_WorldDEM4Ortho_24m;Airbus Defence and Space GmbH;http://www.intelligence-airbusds.com/worlddem
820;9492;-33,9875;18,98444;332,31;0,32;0,55;2021-02-26 0:00:00;1312;N;VIIRS;l;2;302,55;7,01;D;0;820;681,43005;681,43005;681,43005;25,727262;25,727262;25,727262;306,37225;24m;Airbus_WorldDEM4Ortho_24m;Airbus Defence and Space GmbH;http://www.intelligence-airbusds.com/worlddem
821;9083;-33,98514;19,07693;356,26;0,39;0,36;2021-02-23 0:00:00;1229;N;VIIRS;n;2;309,55;50,91;D;0;821;980,4248;980,4248;980,4248;19,436731;19,436731;19,436731;58,219009;24m;Airbus_WorldDEM4Ortho_24m;Airbus Defence and Space GmbH;http://www.intelligence-airbusds.com/worlddem
822;9167;-33,96469;19,04857;350,46;0,39;0,36;2021-02-23 0:00:00;2347;N;VIIRS;n;2;296,64;10,26;N;0;822;870,62;870,62;870,62;7,3423982;7,3423982;7,3423982;108,61507;24m;Airbus_WorldDEM4Ortho_24m;Airbus Defence and Space GmbH;http://www.intelligence-airbusds.com/worlddem
823;9710;-34,00863;18,97639;340,73;0,54;0,42;2021-02-27 0:00:00;1254;N;VIIRS;n;2;310,02;15,99;D;0;823;1076,8301;1076,8301;1076,8301;32,571571;32,571571;32,571571;323,94681;24m;Airbus_WorldDEM4Ortho_24m;Airbus Defence and Space GmbH;http://www.intelligence-airbusds.com/worlddem
824;9279;-33,94372;19,00494;330,52;0,34;0,56;2021-02-25 0:00:00;1151;N;VIIRS;n;2;298,37;4,03;D;0;824;854,07721;854,07721;854,07721;35,378803;35,378803;35,378803;169,59081;24m;Airbus_WorldDEM4Ortho_24m;Airbus Defence and Space GmbH;http://www.intelligence-airbusds.com/worlddem
825;3165;-33,95203;19,0041;313,09;0,32;0,55;2016-11-21 0:00:00;2305;N;VIIRS;n;2;284,64;1,65;N;0;825;1109,6101;1109,6101;1109,6101;25,565172;25,565172;25,565172;316,08115;24m;Airbus_WorldDEM4Ortho_24m;Airbus Defence and Space GmbH;http://www.intelligence-airbusds.com/worlddem
826;9624;-34,01713;18,98563;300,01;0,41;0,61;2021-02-27 0:00:00;0032;N;VIIRS;n;2;284,82;1,69;N;0;826;1134,11;1134,11;1134,11;29,316582;29,316582;29,316582;58,155136;24m;Airbus_WorldDEM4Ortho_24m;Airbus Defence and Space GmbH;http://www.intelligence-airbusds.com/worlddem
827;9101;-33,97669;19,05929;346,75;0,39;0,36;2021-02-23 0:00:00;2347;N;VIIRS;n;2;293,87;18,84;N;0;827;739,88;739,88;739,88;34,667553;34,667553;34,667553;160,04869;24m;Airbus_WorldDEM4Ortho_24m;Airbus Defence and Space GmbH;http://www.intelligence-airbusds.com/worlddem
828;9744;-33,96404;18,98635;346,66;0,44;0,46;2021-02-28 0:00:00;0013;N;VIIRS;n;2;294,43;4,12;N;0;828;936,01001;936,01001;936,01001;40,941353;40,941353;40,941353;69,901962;24m;Airbus_WorldDEM4Ortho_24m;Airbus Defence and Space GmbH;http://www.intelligence-airbusds.com/worlddem
